ORDER_NUMBER,DATE,TIME,EMAIL,COUNTRY,FIRST_NAME,LAST_NAME,ADDRESS,CITY,ZIP,PHONE,FIRST_NAME_SHIPPING,LAST_NAME_SHIPPING,ID_CARD,STATUS,NUMBER_PACK,NUMBER_STANDARD,NUMBER_EXCLUSIVE,PRICE
289,2023-6-7,2:27:22,ihsan.Moreau@gmail.com,France,Ihsan,Moreau,10 Rue du Temple,Angoulême,16000,0676543210,Ryad,Mebarki,2,FAILED_PROCESSING,,,,
290,2023-6-7,2:29:19,ihsan.Moreau@gmail.com,France,Ihsan,Moreau,10 Rue du Temple,Angoulême,16000,0676543210,Aboubacar,Magassouba,3,pending,,,,
291,2023-6-7,2:31:37,ihsan.Moreau@gmail.com,France,Ihsan,Moreau,10 Rue du Temple,Angoulême,16000,0676543210,Mendes,JB,4,FAILED_PROCESSING,,,,
292,2023-6-7,2:32:11,ihsan.Moreau@gmail.com,France,Ihsan,Moreau,10 Rue du Temple,Angoulême,16000,0676543210,Magou,Ebenezer,5,pending,,,,
293,2023-6-7,2:36:51,salia.Lefebvre@gmail.com,France,Salia,Lefebvre,5 Rue du Temple,Angoulême,16000,0601122334,Areski,Djebbar,4,COMPLETED,2,0,0,36.24
294,2023-6-7,2:37:32,salia.Lefebvre@gmail.com,France,Salia,Lefebvre,5 Rue du Temple,Angoulême,16000,0601122334,Magou,Ebenezer,3,FAILED_PROCESSING,,,,
295,2023-6-7,2:38:23,salia.Lefebvre@gmail.com,France,Salia,Lefebvre,5 Rue du Temple,Angoulême,16000,0601122334,Ali,Zerouali,5,FAILED_PROCESSING,,,,
296,2023-6-7,2:38:55,salia.Lefebvre@gmail.com,France,Salia,Lefebvre,5 Rue du Temple,Angoulême,16000,0601122334,Michael,Bedia,6,FAILED_PROCESSING,,,,
297,2023-6-7,2:39:27,salia.Lefebvre@gmail.com,France,Salia,Lefebvre,5 Rue du Temple,Angoulême,16000,0601122334,Ali,Zerouali,6,FAILED_PROCESSING,,,,
298,2023-6-7,2:53:31,azur.David@gmail.com,France,Azur,David,7 Rue des Peupliers,Ajaccio,20000,0665432109,Ali,Zerouali,3,FAILED_PROCESSING,,,,
299,2023-6-7,2:55:55,azur.David@gmail.com,France,Azur,David,7 Rue des Peupliers,Ajaccio,20000,0665432109,Ryad,Mebarki,6,FAILED_PROCESSING,,,,
300,2023-6-7,2:56:29,azur.David@gmail.com,France,Azur,David,7 Rue des Peupliers,Ajaccio,20000,0665432109,Hakim,Zerouali,2,FAILED_PROCESSING,2,0,0,36.24
301,2023-6-7,3:3:13,azur.David@gmail.com,France,Azur,David,7 Rue des Peupliers,Ajaccio,20000,0665432109,Ali,Zerouali,6,COMPLETED,2,0,0,36.24
302,2023-6-7,3:9:50,alou.Guerin@gmail.com,France,Alou,Guerin,9 Rue Pasteur,Dijon,21000,0678901234,Ismael,Djebbar,6,FAILED_PROCESSING,,,,
303,2023-6-7,3:10:16,alou.Guerin@gmail.com,France,Alou,Guerin,9 Rue Pasteur,Dijon,21000,0678901234,Royce,Lounge,4,FAILED_PROCESSING,,,,
304,2023-6-7,3:12:12,alou.Guerin@gmail.com,France,Alou,Guerin,9 Rue Pasteur,Dijon,21000,0678901234,Ismael,Djebbar,1,FAILED_PROCESSING,,,,
305,2023-6-7,3:16:2,alou.Guerin@gmail.com,France,Alou,Guerin,9 Rue Pasteur,Dijon,21000,0678901234,Royce,Lounge,5,FAILED_PROCESSING,,,,
306,2023-6-7,3:16:33,alou.Guerin@gmail.com,France,Alou,Guerin,9 Rue Pasteur,Dijon,21000,0678901234,Magou,Ebenezer,6,FAILED_PROCESSING,,,,
307,2023-6-7,3:18:47,alou.Guerin@gmail.com,France,Alou,Guerin,9 Rue Pasteur,Dijon,21000,0678901234,Linda,Ouchene,6,FAILED_PROCESSING,,,,
308,2023-6-7,3:18:48,alou.Guerin@gmail.com,France,Alou,Guerin,9 Rue Pasteur,Dijon,21000,0678901234,Linda,Ouchene,3,FAILED_PROCESSING,,,,
309,2023-6-7,3:18:49,alou.Guerin@gmail.com,France,Alou,Guerin,9 Rue Pasteur,Dijon,21000,0678901234,Areski,Djebbar,3,FAILED_PROCESSING,,,,
310,2023-6-7,3:22:13,alou.Guerin@gmail.com,France,Alou,Guerin,9 Rue Pasteur,Dijon,21000,0678901234,Sabrina,Djebbar,4,FAILED_PROCESSING,,,,
311,2023-6-7,3:22:59,alou.Guerin@gmail.com,France,Alou,Guerin,9 Rue Pasteur,Dijon,21000,0678901234,Aboubacar,Magassouba,4,FAILED_PROCESSING,,,,
312,2023-6-7,3:23:37,alou.Guerin@gmail.com,France,Alou,Guerin,9 Rue Pasteur,Dijon,21000,0678901234,Mendes,JB,1,pending,,,,
313,2023-6-7,3:24:17,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Areski,Djebbar,5,FAILED_PROCESSING,,,,
314,2023-6-7,3:24:50,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Hakim,Zerouali,5,FAILED_PROCESSING,,,,
315,2023-6-7,3:26:15,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Aboubacar,Magassouba,5,FAILED_PROCESSING,,,,
316,2023-6-7,3:26:47,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Areski,Djebbar,1,FAILED_PROCESSING,,,,
317,2023-6-7,3:27:19,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Aboubacar,Magassouba,1,FAILED_PROCESSING,,,,
318,2023-6-7,3:27:50,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Magou,Ebenezer,5,FAILED_PROCESSING,,,,
319,2023-6-7,3:27:56,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Areski,Djebbar,5,FAILED_PROCESSING,,,,
320,2023-6-7,3:28:22,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Linda,Ouchene,5,FAILED_PROCESSING,,,,
321,2023-6-7,3:28:54,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Ali,Zerouali,6,FAILED_PROCESSING,,,,
322,2023-6-7,3:28:55,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Magou,Ebenezer,6,FAILED_PROCESSING,,,,
323,2023-6-7,3:29:26,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Magou,Ebenezer,5,FAILED_PROCESSING,,,,
324,2023-6-7,3:29:58,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Ali,Zerouali,3,FAILED_PROCESSING,,,,
325,2023-6-7,3:30:15,khady.Colle@gmail.com,France,Khady,Colle,5 Avenue de la Paix,Calais,62100,0601122334,Areski,Djebbar,5,FAILED_PROCESSING,,,,
326,2023-6-7,3:38:8,siaka.Jean@gmail.com,France,Siaka,Jean,19 Avenue de la République,Laon,02000,0678901234,Hakim,Zerouali,4,FAILED_PROCESSING,,,,
327,2023-6-7,3:38:41,siaka.Jean@gmail.com,France,Siaka,Jean,19 Avenue de la République,Laon,02000,0678901234,Ryad,Mebarki,2,FAILED_PROCESSING,,,,
328,2023-6-7,3:43:24,siaka.Jean@gmail.com,France,Siaka,Jean,19 Avenue de la République,Laon,02000,0678901234,Mendes,JB,6,FAILED_PROCESSING,,,,
329,2023-6-7,3:43:25,siaka.Jean@gmail.com,France,Siaka,Jean,19 Avenue de la République,Laon,02000,0678901234,Michael,Bedia,1,FAILED_PROCESSING,,,,
330,2023-6-7,3:43:41,siaka.Jean@gmail.com,France,Siaka,Jean,19 Avenue de la République,Laon,02000,0678901234,Sabrina,Djebbar,2,FAILED_PROCESSING,,,,
331,2023-6-7,3:43:57,siaka.Jean@gmail.com,France,Siaka,Jean,19 Avenue de la République,Laon,02000,0678901234,Ismael,Djebbar,5,FAILED_PROCESSING,,,,
332,2023-6-7,3:44:17,siaka.Jean@gmail.com,France,Siaka,Jean,19 Avenue de la République,Laon,02000,0678901234,Michael,Bedia,5,FAILED_PROCESSING,,,,
333,2023-6-7,3:44:33,siaka.Jean@gmail.com,France,Siaka,Jean,19 Avenue de la République,Laon,02000,0678901234,Ryad,Mebarki,3,FAILED_PROCESSING,,,,
334,2023-6-7,3:45:4,siaka.Jean@gmail.com,France,Siaka,Jean,19 Avenue de la République,Laon,02000,0678901234,Magou,Ebenezer,5,FAILED_PROCESSING,,,,
335,2023-6-7,3:45:33,siaka.Jean@gmail.com,France,Siaka,Jean,19 Avenue de la République,Laon,02000,0678901234,Areski,Djebbar,2,FAILED_PROCESSING,,,,
336,2023-6-7,3:45:49,siaka.Jean@gmail.com,France,Siaka,Jean,19 Avenue de la République,Laon,02000,0678901234,Magou,Ebenezer,4,FAILED_PROCESSING,,,,
337,2023-6-7,3:46:5,siaka.Jean@gmail.com,France,Siaka,Jean,19 Avenue de la République,Laon,02000,0678901234,Aboubacar,Magassouba,3,FAILED_PROCESSING,,,,
338,2023-6-7,3:54:35,guadalupe.Colle@gmail.com,France,Guadalupe,Colle,21 Rue des Platanes,Colmar,68000,0601122334,Sabrina,Djebbar,5,FAILED_PROCESSING,,,,
339,2023-6-7,3:58:12,guadalupe.Colle@gmail.com,France,Guadalupe,Colle,21 Rue des Platanes,Colmar,68000,0601122334,Aboubacar,Magassouba,5,FAILED_PROCESSING,,,,
340,2023-6-7,3:58:27,guadalupe.Colle@gmail.com,France,Guadalupe,Colle,21 Rue des Platanes,Colmar,68000,0601122334,Hakim,Zerouali,6,FAILED_PROCESSING,,,,
341,2023-6-7,3:58:43,guadalupe.Colle@gmail.com,France,Guadalupe,Colle,21 Rue des Platanes,Colmar,68000,0601122334,Areski,Djebbar,1,FAILED_PROCESSING,,,,
342,2023-6-7,3:58:59,guadalupe.Colle@gmail.com,France,Guadalupe,Colle,21 Rue des Platanes,Colmar,68000,0601122334,Aboubacar,Magassouba,3,FAILED_PROCESSING,,,,
343,2023-6-7,4:1:31,guadalupe.Colle@gmail.com,France,Guadalupe,Colle,21 Rue des Platanes,Colmar,68000,0601122334,Royce,Lounge,5,FAILED_PROCESSING,,,,
344,2023-6-7,4:2:7,guadalupe.Colle@gmail.com,France,Guadalupe,Colle,21 Rue des Platanes,Colmar,68000,0601122334,Mendes,JB,2,FAILED_PROCESSING,,,,
345,2023-6-7,4:2:39,guadalupe.Colle@gmail.com,France,Guadalupe,Colle,21 Rue des Platanes,Colmar,68000,0601122334,Ismael,Djebbar,4,FAILED_PROCESSING,,,,
346,2023-6-7,4:3:11,guadalupe.Colle@gmail.com,France,Guadalupe,Colle,21 Rue des Platanes,Colmar,68000,0601122334,Hakim,Zerouali,3,FAILED_PROCESSING,,,,
347,2023-6-7,4:3:43,guadalupe.Colle@gmail.com,France,Guadalupe,Colle,21 Rue des Platanes,Colmar,68000,0601122334,Hakim,Zerouali,1,FAILED_PROCESSING,,,,
348,2023-6-7,4:3:59,guadalupe.Colle@gmail.com,France,Guadalupe,Colle,21 Rue des Platanes,Colmar,68000,0601122334,Michael,Bedia,5,FAILED_PROCESSING,,,,
349,2023-6-7,4:4:0,guadalupe.Colle@gmail.com,France,Guadalupe,Colle,21 Rue des Platanes,Colmar,68000,0601122334,Magou,Ebenezer,4,FAILED_PROCESSING,,,,
350,2023-6-7,4:7:56,jasmin.Guerin@gmail.com,France,Jasmin,Guerin,21 Rue des Platanes,Colmar,68000,0601122334,Areski,Djebbar,1,FAILED_PROCESSING,,,,
351,2023-6-7,4:8:19,jasmin.Guerin@gmail.com,France,Jasmin,Guerin,21 Rue des Platanes,Colmar,68000,0601122334,Magou,Ebenezer,4,FAILED_PROCESSING,,,,
352,2023-6-7,4:8:35,jasmin.Guerin@gmail.com,France,Jasmin,Guerin,21 Rue des Platanes,Colmar,68000,0601122334,Ali,Zerouali,4,FAILED_PROCESSING,,,,
353,2023-6-7,4:9:17,jasmin.Guerin@gmail.com,France,Jasmin,Guerin,21 Rue des Platanes,Colmar,68000,0601122334,Ryad,Mebarki,1,FAILED_PROCESSING,,,,
354,2023-6-7,4:9:48,jasmin.Guerin@gmail.com,France,Jasmin,Guerin,21 Rue des Platanes,Colmar,68000,0601122334,Ryad,Mebarki,5,FAILED_PROCESSING,,,,
355,2023-6-7,4:10:16,jasmin.Guerin@gmail.com,France,Jasmin,Guerin,21 Rue des Platanes,Colmar,68000,0601122334,Ismael,Djebbar,2,FAILED_PROCESSING,,,,
356,2023-6-7,4:10:32,jasmin.Guerin@gmail.com,France,Jasmin,Guerin,21 Rue des Platanes,Colmar,68000,0601122334,Ali,Zerouali,1,FAILED_PROCESSING,,,,
357,2023-6-7,4:13:16,jasmin.Guerin@gmail.com,France,Jasmin,Guerin,21 Rue des Platanes,Colmar,68000,0601122334,Areski,Djebbar,5,FAILED_PROCESSING,,,,
358,2023-6-7,4:13:41,jasmin.Guerin@gmail.com,France,Jasmin,Guerin,21 Rue des Platanes,Colmar,68000,0601122334,Sabrina,Djebbar,3,FAILED_PROCESSING,,,,
359,2023-6-7,4:14:0,jasmin.Guerin@gmail.com,France,Jasmin,Guerin,21 Rue des Platanes,Colmar,68000,0601122334,Ismael,Djebbar,5,FAILED_PROCESSING,,,,
360,2023-6-7,4:16:39,jasmin.Guerin@gmail.com,France,Jasmin,Guerin,21 Rue des Platanes,Colmar,68000,0601122334,Mendes,JB,1,FAILED_PROCESSING,,,,
361,2023-6-7,4:18:55,jasmin.Guerin@gmail.com,France,Jasmin,Guerin,21 Rue des Platanes,Colmar,68000,0601122334,Mendes,JB,3,FAILED_PROCESSING,,,,
362,2023-6-7,4:22:5,ala.Guerin@gmail.com,France,Ala,Guerin,4 Avenue de la Paix,Calais,62100,0609876543,Ali,Zerouali,3,FAILED_PROCESSING,,,,
363,2023-6-7,4:22:40,ala.Guerin@gmail.com,France,Ala,Guerin,4 Avenue de la Paix,Calais,62100,0609876543,Linda,Ouchene,4,FAILED_PROCESSING,,,,
364,2023-6-7,4:25:50,ala.Guerin@gmail.com,France,Ala,Guerin,4 Avenue de la Paix,Calais,62100,0609876543,Mendes,JB,5,FAILED_PROCESSING,,,,
365,2023-6-7,4:28:16,ala.Guerin@gmail.com,France,Ala,Guerin,4 Avenue de la Paix,Calais,62100,0609876543,Ryad,Mebarki,6,FAILED_PROCESSING,,,,
366,2023-6-7,4:28:18,ala.Guerin@gmail.com,France,Ala,Guerin,4 Avenue de la Paix,Calais,62100,0609876543,Sabrina,Djebbar,5,FAILED_PROCESSING,,,,
367,2023-6-7,4:28:35,ala.Guerin@gmail.com,France,Ala,Guerin,4 Avenue de la Paix,Calais,62100,0609876543,Hakim,Zerouali,1,FAILED_PROCESSING,,,,
368,2023-6-7,4:28:52,ala.Guerin@gmail.com,France,Ala,Guerin,4 Avenue de la Paix,Calais,62100,0609876543,Areski,Djebbar,5,FAILED_PROCESSING,,,,
369,2023-6-7,4:28:53,ala.Guerin@gmail.com,France,Ala,Guerin,4 Avenue de la Paix,Calais,62100,0609876543,Sabrina,Djebbar,4,FAILED_PROCESSING,,,,
370,2023-6-7,4:29:9,ala.Guerin@gmail.com,France,Ala,Guerin,4 Avenue de la Paix,Calais,62100,0609876543,Hakim,Zerouali,5,FAILED_PROCESSING,,,,
371,2023-6-7,4:29:25,ala.Guerin@gmail.com,France,Ala,Guerin,4 Avenue de la Paix,Calais,62100,0609876543,Aboubacar,Magassouba,6,FAILED_PROCESSING,,,,
372,2023-6-7,4:29:25,ala.Guerin@gmail.com,France,Ala,Guerin,4 Avenue de la Paix,Calais,62100,0609876543,Ryad,Mebarki,3,FAILED_PROCESSING,,,,
373,2023-6-7,4:29:41,ala.Guerin@gmail.com,France,Ala,Guerin,4 Avenue de la Paix,Calais,62100,0609876543,Areski,Djebbar,5,FAILED_PROCESSING,,,,
374,2023-6-7,5:36:58,manel.Daoudi@gmail.com,France,Manel,DAOUDI,17 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Mendes,JB,6,FAILED_PROCESSING,,,,
375,2023-6-7,5:40:14,manel.Daoudi@gmail.com,France,Manel,DAOUDI,17 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Royce,Lounge,1,FAILED_PROCESSING,,,,
376,2023-6-7,5:40:16,manel.Daoudi@gmail.com,France,Manel,DAOUDI,17 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Mendes,JB,2,FAILED_PROCESSING,,,,
377,2023-6-7,5:40:47,manel.Daoudi@gmail.com,France,Manel,DAOUDI,17 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Hakim,Zerouali,6,FAILED_PROCESSING,,,,
378,2023-6-7,5:41:21,manel.Daoudi@gmail.com,France,Manel,DAOUDI,17 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Aboubacar,Magassouba,1,FAILED_PROCESSING,,,,
379,2023-6-7,5:43:7,manel.Daoudi@gmail.com,France,Manel,DAOUDI,17 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Areski,Djebbar,4,FAILED_PROCESSING,,,,
1,2023-6-7,5:43:39,manel.Daoudi@gmail.com,France,Manel,DAOUDI,17 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Hakim,Zerouali,2,FAILED_PROCESSING,,,,
381,2023-6-7,5:44:3,manel.Daoudi@gmail.com,France,Manel,DAOUDI,17 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Ismael,Djebbar,2,FAILED_PROCESSING,,,,
382,2023-6-7,5:44:20,manel.Daoudi@gmail.com,France,Manel,DAOUDI,17 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Magou,Ebenezer,6,FAILED_PROCESSING,,,,
383,2023-6-7,5:45:1,manel.Daoudi@gmail.com,France,Manel,DAOUDI,17 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Michael,Bedia,4,FAILED_PROCESSING,,,,
384,2023-6-7,5:47:32,manel.Daoudi@gmail.com,France,Manel,DAOUDI,17 Rue du Faubourg Saint-Antoine,Paris,75011,0609876543,Linda,Ouchene,5,pending,1,0,0,20.48
385,2023-6-7,5:52:8,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Hakim,Zerouali,1,FAILED_PROCESSING,,,,
386,2023-6-7,5:52:10,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Michael,Bedia,2,FAILED_PROCESSING,,,,
387,2023-6-7,5:52:26,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Linda,Ouchene,2,FAILED_PROCESSING,,,,
388,2023-6-7,5:53:0,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Mendes,JB,2,FAILED_PROCESSING,,,,
389,2023-6-7,5:53:32,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Aboubacar,Magassouba,3,FAILED_PROCESSING,,,,
390,2023-6-7,5:53:55,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Michael,Bedia,4,FAILED_PROCESSING,,,,
391,2023-6-7,5:54:12,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Areski,Djebbar,2,FAILED_PROCESSING,,,,
392,2023-6-7,5:54:14,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Ali,Zerouali,4,FAILED_PROCESSING,,,,
393,2023-6-7,5:54:15,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Ryad,Mebarki,1,FAILED_PROCESSING,,,,
394,2023-6-7,5:54:16,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Mendes,JB,5,FAILED_PROCESSING,,,,
395,2023-6-7,5:54:17,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Linda,Ouchene,1,FAILED_PROCESSING,,,,
396,2023-6-7,5:54:18,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Michael,Bedia,2,FAILED_PROCESSING,,,,
397,2023-6-7,5:55:11,kinsey.Hassan@gmail.com,France,Kinsey,HASSAN,4 Place Bellecour,Lyon,69002,0612345678,Mendes,JB,2,FAILED_PROCESSING,,,,
398,2023-6-7,6:8:21,eren.Mansouri@gmail.com,France,Eren,MANSOURI,15 Rue de la Liberté,Lyon,69003,0676543210,Sabrina,Djebbar,5,FAILED_PROCESSING,,,,
399,2023-6-7,6:8:54,eren.Mansouri@gmail.com,France,Eren,MANSOURI,15 Rue de la Liberté,Lyon,69003,0676543210,Sabrina,Djebbar,3,FAILED_PROCESSING,,,,
400,2023-6-7,6:9:10,eren.Mansouri@gmail.com,France,Eren,MANSOURI,15 Rue de la Liberté,Lyon,69003,0676543210,Royce,Lounge,1,FAILED_PROCESSING,,,,
401,2023-6-7,6:9:12,eren.Mansouri@gmail.com,France,Eren,MANSOURI,15 Rue de la Liberté,Lyon,69003,0676543210,Ismael,Djebbar,3,FAILED_PROCESSING,,,,
402,2023-6-7,6:9:34,eren.Mansouri@gmail.com,France,Eren,MANSOURI,15 Rue de la Liberté,Lyon,69003,0676543210,Ryad,Mebarki,1,FAILED_PROCESSING,,,,
403,2023-6-7,6:9:58,eren.Mansouri@gmail.com,France,Eren,MANSOURI,15 Rue de la Liberté,Lyon,69003,0676543210,Royce,Lounge,1,FAILED_PROCESSING,,,,
404,2023-6-7,6:9:59,eren.Mansouri@gmail.com,France,Eren,MANSOURI,15 Rue de la Liberté,Lyon,69003,0676543210,Hakim,Zerouali,2,FAILED_PROCESSING,,,,
405,2023-6-7,6:10:0,eren.Mansouri@gmail.com,France,Eren,MANSOURI,15 Rue de la Liberté,Lyon,69003,0676543210,Areski,Djebbar,2,FAILED_PROCESSING,,,,
406,2023-6-7,6:10:1,eren.Mansouri@gmail.com,France,Eren,MANSOURI,15 Rue de la Liberté,Lyon,69003,0676543210,Sabrina,Djebbar,6,FAILED_PROCESSING,,,,
407,2023-6-7,6:10:16,eren.Mansouri@gmail.com,France,Eren,MANSOURI,15 Rue de la Liberté,Lyon,69003,0676543210,Linda,Ouchene,2,FAILED_PROCESSING,,,,
408,2023-6-7,6:10:32,eren.Mansouri@gmail.com,France,Eren,MANSOURI,15 Rue de la Liberté,Lyon,69003,0676543210,Linda,Ouchene,4,FAILED_PROCESSING,,,,
409,2023-6-7,6:10:33,eren.Mansouri@gmail.com,France,Eren,MANSOURI,15 Rue de la Liberté,Lyon,69003,0676543210,Royce,Lounge,1,FAILED_PROCESSING,,,,
410,2023-6-7,6:24:47,jihad.Belkacem@gmail.com,France,Jihad,BELKACEM,32 Rue de la Convention,Marseille,13001,0676543210,Royce,Lounge,4,FAILED_PROCESSING,,,,
411,2023-6-7,6:25:4,jihad.Belkacem@gmail.com,France,Jihad,BELKACEM,32 Rue de la Convention,Marseille,13001,0676543210,Ryad,Mebarki,1,FAILED_PROCESSING,,,,
412,2023-6-7,6:25:15,jihad.Belkacem@gmail.com,France,Jihad,BELKACEM,32 Rue de la Convention,Marseille,13001,0676543210,Aboubacar,Magassouba,3,FAILED_PROCESSING,,,,
413,2023-6-7,6:27:9,jihad.Belkacem@gmail.com,France,Jihad,BELKACEM,32 Rue de la Convention,Marseille,13001,0676543210,Ismael,Djebbar,6,FAILED_PROCESSING,,,,
414,2023-6-7,6:27:11,jihad.Belkacem@gmail.com,France,Jihad,BELKACEM,32 Rue de la Convention,Marseille,13001,0676543210,Royce,Lounge,5,FAILED_PROCESSING,,,,
415,2023-6-7,6:27:12,jihad.Belkacem@gmail.com,France,Jihad,BELKACEM,32 Rue de la Convention,Marseille,13001,0676543210,Royce,Lounge,5,FAILED_PROCESSING,,,,
416,2023-6-7,6:27:13,jihad.Belkacem@gmail.com,France,Jihad,BELKACEM,32 Rue de la Convention,Marseille,13001,0676543210,Ali,Zerouali,2,FAILED_PROCESSING,,,,
417,2023-6-7,6:27:39,jihad.Belkacem@gmail.com,France,Jihad,BELKACEM,32 Rue de la Convention,Marseille,13001,0676543210,Ali,Zerouali,3,FAILED_PROCESSING,,,,
418,2023-6-7,6:27:40,jihad.Belkacem@gmail.com,France,Jihad,BELKACEM,32 Rue de la Convention,Marseille,13001,0676543210,Mendes,JB,1,FAILED_PROCESSING,,,,
419,2023-6-7,6:27:55,jihad.Belkacem@gmail.com,France,Jihad,BELKACEM,32 Rue de la Convention,Marseille,13001,0676543210,Sabrina,Djebbar,2,FAILED_PROCESSING,,,,
420,2023-6-7,6:30:52,jihad.Belkacem@gmail.com,France,Jihad,BELKACEM,32 Rue de la Convention,Marseille,13001,0676543210,Aboubacar,Magassouba,6,FAILED_PROCESSING,,,,
421,2023-6-7,6:41:9,hilal.Mahmoud@gmail.com,France,Hilal,MAHMOUD,25 Rue Saint-Maur,Strasbourg,67000,0676543210,Mendes,JB,3,FAILED_PROCESSING,,,,
422,2023-6-7,6:43:43,hilal.Mahmoud@gmail.com,France,Hilal,MAHMOUD,25 Rue Saint-Maur,Strasbourg,67000,0676543210,Areski,Djebbar,6,FAILED_PROCESSING,,,,
423,2023-6-7,6:44:15,hilal.Mahmoud@gmail.com,France,Hilal,MAHMOUD,25 Rue Saint-Maur,Strasbourg,67000,0676543210,Michael,Bedia,3,FAILED_PROCESSING,,,,
424,2023-6-7,6:44:45,hilal.Mahmoud@gmail.com,France,Hilal,MAHMOUD,25 Rue Saint-Maur,Strasbourg,67000,0676543210,Mendes,JB,3,FAILED_PROCESSING,,,,
425,2023-6-7,6:45:1,hilal.Mahmoud@gmail.com,France,Hilal,MAHMOUD,25 Rue Saint-Maur,Strasbourg,67000,0676543210,Ryad,Mebarki,1,FAILED_PROCESSING,,,,
426,2023-6-7,6:47:7,hilal.Mahmoud@gmail.com,France,Hilal,MAHMOUD,25 Rue Saint-Maur,Strasbourg,67000,0676543210,Ali,Zerouali,6,FAILED_PROCESSING,,,,
427,2023-6-7,6:47:23,hilal.Mahmoud@gmail.com,France,Hilal,MAHMOUD,25 Rue Saint-Maur,Strasbourg,67000,0676543210,Royce,Lounge,4,FAILED_PROCESSING,,,,
428,2023-6-7,6:47:39,hilal.Mahmoud@gmail.com,France,Hilal,MAHMOUD,25 Rue Saint-Maur,Strasbourg,67000,0676543210,Linda,Ouchene,5,FAILED_PROCESSING,,,,
429,2023-6-7,6:47:55,hilal.Mahmoud@gmail.com,France,Hilal,MAHMOUD,25 Rue Saint-Maur,Strasbourg,67000,0676543210,Areski,Djebbar,4,FAILED_PROCESSING,,,,
430,2023-6-7,6:48:11,hilal.Mahmoud@gmail.com,France,Hilal,MAHMOUD,25 Rue Saint-Maur,Strasbourg,67000,0676543210,Linda,Ouchene,5,FAILED_PROCESSING,,,,
431,2023-6-7,6:48:27,hilal.Mahmoud@gmail.com,France,Hilal,MAHMOUD,25 Rue Saint-Maur,Strasbourg,67000,0676543210,Ali,Zerouali,1,FAILED_PROCESSING,,,,
432,2023-6-7,6:48:44,hilal.Mahmoud@gmail.com,France,Hilal,MAHMOUD,25 Rue Saint-Maur,Strasbourg,67000,0676543210,Royce,Lounge,6,FAILED_PROCESSING,,,,
